  753942683,  806368384,  858795109,  912269387,  965743666, 1019218969,          0,   52424678,  104848331,
  818891181,  876557715,  934224248,  991890781, 1049557314,    3050762, 1058911394, 1043134518,    8179712,
  873337343,  936247807, 1000205823, 1064163839, 1046287871, 1012679040,  985370880,  961214592,  940209152,
  573668865,  589397505,  605126145,  619806209,  635534849,  651263489,  666992129,  681672193,  684851713,
  538009089,  557932033,  578903553,  598826497,  619799041,  639721985,  660693505,  681665025,  692191745,
  537999873,  539048449,  565262849,  591477249,  616644097,  642858497,  669072897,  695287297,  717357569,
  537988609,  537988609,  565251585,  597757441,  629215745,  661721601,  693178881,  725684737,  763494913,
  537974371,  543217182,  582015489,  620812801,  659610113,  698407425,  737205761,  774954497,  834798081,
  537958232,  570464022,  616601299,  662739600,  708876877,  755014154,  801152513,  847289857,  939655681,
  565199982,  619726894,  674253807,  728780719,  782258031,  836784943,  891310830,  944789166, 1048663704,
  624935333,  688901481,  752866605,  817880305,  881845429,  945810552, 1010825276,          0,   63966148,
  666792447,  737049087,  807306751,  877563391,  947821027,  980299136,  986545408,  990699648,  994857984,
  556794369,  576717313,  596640257,  616563201,  636486145,  656409089,  675283457,  694157825,  714080769,
  537920001,  537920001,  547357185,  571474433,  595591681,  619708929,  643826177,  666894849,  691012097,
  537920001,  537920001,  537920001,  537920001,  566231553,  595591681,  623903233,  652214785,  680526337,
  537920001,  537920001,  537920001,  537920001,  550502913,  584057345,  618660353,  651166209,  684720641,
  537920042,  537920001,  537920001,  537920001,  549454337,  590348801,  629146113,  668992001,  707789313,
  537920290,  537920193,  537920096,  537920001,  569377281,  615514625,  661651969,  706740737,  751829505,
  537919555,  537920482,  537920384,  556794655,  611320508,  665846362,  719323649,  771752449,  823132673,
  537919895,  537919797,  556794066,  621805679,  684720140,  746587048,  808452932,  868221663,  926941818,
  538889727,  538898943,  613358079,  689914325,  767519095,  844074265,  920630459,  997186653,          0,
 1063230553, 1040109835, 1020144015, 1006485936,  999133564,  994934047,  992833713,  990735420,  121575582,
  101602633,   69057979,   28143046, 1065177479, 1035815204, 1013794995,  995969084,  248420575,  230546821,
  178085345,  107816409,   42801551, 1064114472, 1024270516,  992814141,  339620114,  335378863,  272433663,
  170713577,   80535958,    8187179, 1026357430,  982320189,  360574252,  361580971,  352103935,  219981302,
  105689500,   15516974, 1019008183,  964486205,  313380145,  315441550,  316454378,  254568959,  119309729,
   13410608, 1005368504,  940361790,  225297709,  226315628,  227333544,  228352482,  123492776,    2915635,
  984388793,  910994494,  117293351,  117266764,  118289775,  118264208,  119288237, 1061968183,  957118651,
  875335742,     900385,     877875,     856386,     833870,     813399, 1044132160,  927750336,  837580864,
  959510356,  942688231,  927963252,  916383968,  915294470,  920503525,  928867480,  936187957,    5265338,
 1069525067, 1056897234, 1040077096, 1019069744,  999119098,  984418464,  971821111,  125808673,  120522926,
  104750377,   71156069,   24987986, 1054668041, 1019000999,  990678073,  227477634,  229533959,  212714872,
  152912278,   80535915,   15507733, 1035760812,  993808442,  281961681,  286118211,  290274738,  210554301,
  114066814,   30168350, 1036793008,  984357947,  269342983,  273503581,  276616623,  247227869,  128725389,
   30150949, 1025243315,  962324540,  203255080,  205323617,  208440726,  210510279,  127657371,   15455531,
 1001113781,  931904573,  107813181,  109885789,  110909817,  111934866,  112960934, 1067162932,  969644217,
  892048445,     842059,     820568,     800096,     779621,     760166, 1038837056,  931883200,  847998016,
  857883218,  847362751,  835792684,  825272213,  813704187,  815754299,  827240517,  842924063,  963742424,
  959512389,  956331954,  952099866,  946815079,  940477571,  936239208,  933055528, 1071697759,      18379,
    2077751, 1070536851, 1055812803, 1032701114, 1007497345,  985445423,  100666343,  109018192,  115274936,
   98455805,   62761227,   16585953, 1046255763, 1009530931,  178202727,  188654789,  198058273,  174951766,
  111998272,   44857597, 1058805919, 1009502262,  202261713,  210618651,  220025185,  223140254,  130832743,
